ID,Title,Published At,Category,Default Audio Language,Duration,Definition,Caption,Licensed,Views,Likes,Dislikes,Favorites,Comments,Description
vkhirPNroFU,試當真爆笑演繹經典英文場面！台灣人竟然聽得懂廣東話？！Eko演戲也可以獲得金馬像?! | (ft.@trialanderror924 ）驚奇脫口秀#37,2022-02-01T11:20:52Z,24,zh,PT12M29S,hd,FALSE,TRUE,283624,10049,0,0,346,"⏰ 試當真觀眾 專屬優惠! 即攞 HKD$78 現金券： https://amazingtalker.com/kol/talkshow?ep=37
❤️ 追蹤 驚奇玩起來 IG：https://www.instagram.com/amazingtalker.show/ （節目花絮都在這喔～） 
🔥 加入 官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 

特別來賓：@trialanderror924 
AmazingTalker 老師：@DrEkoShakespeare & Sandra 

找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 

在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

00:00 預告
00:28 開場
01:03 台灣人不認識試當真？
02:07 「試當真」的爆笑自我介紹
02:44 為什麼 豪哥 許賢 要學英文?!!
03:47 香港人最大的英文發音問題？
04:18 香港人英文真的這麼強？
05:01 試當真 演繹 港式英文經典場面！
05:50 台灣人真的聽得懂廣東話?!
07:00 遊戲：選一個情景演戲讓對方猜！
10:38 遊戲大懲罰！
11:36 豪哥 許賢 敎唱「係咁先啦」

 #AmazingTalker #驚奇脫口秀 #試當真"
of3EnjQgdV8,沈玉琳和女兒決裂只因為「講英文」?! Eko和Sandra的酸民都在罵這些?! | ( ft.沈玉琳 ）驚奇脫口秀#36,2022-01-27T13:45:01Z,24,zh,PT12M51S,hd,FALSE,TRUE,1031515,15178,0,0,664,"玉琳哥在驚奇talkshow上演我愛紅娘？？Sandra氣到張牙舞爪！Eko感到一陣噁心？

⏰ 限時免費 領取$270元兌換券： https://amazingtalker.com/kol/talkshow?ep=36
❤️ 追蹤 驚奇玩起來 IG：https://instagram.com/amazingtalker.show/ （節目花絮都在這喔～） 
🔥 加入 官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 

特別來賓：沈玉琳
AmazingTalker 老師： @DrEkoShakespeare     & Sandra 

找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 
在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 

任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com 

#AmazingTalker #驚奇脫口秀 #沈玉琳"
8R4kKwbl93c,超強系列各國英文口音厲害到打趴Sandra?! Eko遭霸凌從小被「hood」到大? 超難馬來西亞用語!! | (ft.@superawesome520 ）驚奇脫口秀#35,2022-01-25T11:00:08Z,24,zh,PT11M30S,hd,FALSE,TRUE,467672,7069,0,0,188,"超強教了一堆罵人的馬來西亞用語？Sandra玩遊戲從樂歪歪變苦哈哈？Eko終於願意好好主持節目了！！

⏰ 限時免費 領取$270元兌換券： https://amazingtalker.com/kol/talkshow?ep=35
❤️ 追蹤 驚奇玩起來 IG：https://instagram.com/amazingtalker.show/ （節目花絮都在這喔～） 
🔥 加入 官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 

特別來賓：  @superawesome520 
AmazingTalker 老師：  @DrEkoShakespeare   & Sandra 

找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 
在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 

任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com 

#AmazingTalker #驚奇脫口秀 #超強系列"
97xQps301eY,阿滴滴妹都希望對方消失？英文默契考驗大對決！滴妹 & Sandra首次公開理想型！| (ft.  @rayduenglish@crowndu）驚奇脫口秀#34,2022-01-20T13:30:04Z,24,zh,PT11M37S,hd,FALSE,TRUE,875133,12014,0,0,152,"阿滴滴妹 挑戰Eko & Sandra的默契，但兄妹居然希望對方消失？
馬上看Eko和滴妹的合作影片！https://youtu.be/WKQgpnMPvT0

到底是什麼讓親人反目，讓我們一起看下去吧！
p.s.滴妹首次在影片中公開自己的理想型

⏰ 限時免費 領取$270元兌換券： https://amazingtalker.com/kol/talkshow?ep=34
❤️ 追蹤 驚奇玩起來 IG：https://instagram.com/amazingtalker.show/ （節目花絮都在這喔～） 
🔥 加入 官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 

特別來賓：  @rayduenglish   @crowndu 
AmazingTalker 老師：  @DrEkoShakespeare  & Sandra 

找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 
在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 

任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com 

#AmazingTalker #驚奇脫口秀 #阿滴 #滴妹"
5en55KuEjZ4,布萊克薛薛&阿拉斯 學習酒局英文！Eko說印尼人都當傭人？Sandra爆料醉後出洋相！| (ft.  @k3okii   ）驚奇脫口秀#33,2022-01-13T14:00:03Z,24,zh,PT12M27S,hd,FALSE,TRUE,716045,15929,0,0,495,"Sandra與 阿嘟主義 相見恨晚，決定與Eko分道揚鑣？英文老師之間的友情都只是假象？
馬上看我們和 薛薛 的合作影片！ 👉  https://youtu.be/WnRyJ0Qe2wc

⏰ 限時免費 領取$270元兌換券： https://amazingtalker.com/kol/talkshow?ep=33 
❤️ 追蹤 驚奇玩起來 IG：https://instagram.com/amazingtalker.show/（節目花絮都在這喔～） 
🔥 加入 官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 

特別來賓：  @k3okii 
AmazingTalker 老師：  @DrEkoShakespeare   & Sandra 

找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 

在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 

任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com 

#AmazingTalker #驚奇脫口秀 #布萊克薛薛 #阿拉斯 #阿嘟主義"
2v4fz-KifJo,詹惟中挑戰Eko的科學主義！西方也有自己的迷信？「紫微斗數」英文日文發音一樣？| (ft. @fate0303 ）驚奇脫口秀#32,2022-01-06T14:00:03Z,24,zh,PT12M7S,hd,FALSE,TRUE,190492,2943,0,0,105,"詹惟中老師來到脫口秀除妖！Eko作為科學派的代表，用英文挑戰風水命理的權威！到底會是科學會戰勝迷信 還是 命理會說服科學，讓我們拭目以待吧！| (ft.  @fate0303   ）驚奇脫口秀#32

⏰ 限時免費 領取$270元兌換券： https://amazingtalker.com/kol/talkshow?ep=32
❤️ 追蹤 驚奇玩起來 IG：https://instagram.com/amazingtalker.show/（節目花絮都在這喔～）  
🔥 加入 官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 

特別來賓：  @fate0303 
AmazingTalker 老師：  @DrEkoShakespeare  & Sandra 

找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 

在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 

任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

 #AmazingTalker #驚奇脫口秀 #詹惟中"
s3EhtkqbSSI,展榮展瑞大秀酒店英文！？Eko化身羅蘭妖媚帥氣破表？Sandra跨年失蹤？誰來代班？| (ft. @展榮展瑞）驚奇脫口秀#31,2022-01-02T11:30:08Z,24,zh,PT11M28S,hd,FALSE,TRUE,273295,4343,0,0,111,"展榮展瑞兄弟暢聊英文沒極限？Eko化身羅蘭妖媚陪酒？沒有Sandra史上最帥一集?! | (ft. @K.R.Bros0203 ）驚奇脫口秀#31

⏰ 尋找專屬於你的英文教師： https://tw.amazingtalker.com/
❤️ 追蹤 驚奇玩起來 IG：https://instagram.com/amazingtalker.show/ （節目花絮都在這喔～）  
🔥 加入 官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 

特別來賓： @K.R.Bros0203 
AmazingTalker 老師： @DrEkoShakespeare  & Sandra 

找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 

在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 

任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

 #AmazingTalker #驚奇脫口秀 #展榮展瑞"
xlazlItEtjA,馬米高踢館台港英文ＰＫ賽！和 Eko 調情搞男男曖昧？Sandra 竟然只會唱華語老歌？| (ft. @MichaelMMG ）驚奇脫口秀#30,2021-12-30T13:38:25Z,24,zh,PT11M28S,hd,FALSE,TRUE,227147,4086,0,0,101,"馬米高演港女說英文，呻吟不止？！Eko 搭訕術男女通吃開啟新世界！Sandra 竟然稱讚了 Eko，發生什麼事？！
馬上看我們和馬米高feat的SEX教育課：https://youtu.be/xdDkrQUD7Xk

⏰ 限時免費 領取$270元兌換券： https://amazingtalker.com/kol/talkshow?ep=30
❤️ 追蹤 驚奇玩起來 IG：https://instagram.com/amazingtalker.show/（節目花絮都在這喔～） 
🔥 加入 官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 

特別來賓： @MichaelMMG 
AmazingTalker 老師： @DrEkoShakespeare  & Sandra 

找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 

在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 

任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

 #AmazingTalker #驚奇脫口秀 #馬米高"
jlIqYDJn3zQ,小甜甜躍升英文教母？Sandra爆料Eko的人生規劃其實是整形？！| (ft. @小甜甜）驚奇脫口秀#29,2021-12-24T13:38:55Z,24,zh,PT10M42S,hd,FALSE,TRUE,179925,2563,0,0,121,"小甜甜覺得Eko的長相很XX？聖誕節話劇精彩到感人肺腑？！

⏰ 限時免費 領取$270元兌換券： https://amazingtalker.com/kol/talkshow?ep=29
❤️ 追蹤 驚奇玩起來 IG：https://instagram.com/amazingtalker.show/ （節目花絮都在這喔～）
 🔥 加入 官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 

特別來賓： @mother5155 
AmazingTalker 老師： @Dr. Eko Shakespeare皇家英語學苑 & Sandra 

找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 

在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 

任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com 

#AmazingTalker #驚奇脫口秀 #小甜甜"
FaG_NF-pX2I,蒼藍鴿成功醫治Eko的中二病？Sandra保持年輕的秘訣竟然是喝酒？| (ft. @bluepigeon0810 ）驚奇脫口秀#28,2021-12-21T12:05:26Z,24,zh,PT10M45S,hd,FALSE,TRUE,417553,5911,0,0,204,"蒼藍鴿邏輯神分析，揭露Sandra做過的童年糗事？史上最中二的Eko原來連病識感都沒有 QQ？
看蒼藍鴿跟Eko&Sandra聊詐騙的英文，以及彼此的斜槓人生：https://www.youtube.com/watch?v=2rXNSK3mGz4

⏰ 限時免費 領取$270元兌換券： https://amazingtalker.com/kol/talkshow?ep=28
❤️ 追蹤 驚奇玩起來 IG：https://instagram.com/amazingtalker.show/ （節目花絮都在這喔～） 
🔥 加入 官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 

特別來賓： @bluepigeon0810 
AmazingTalker 老師： @DrEkoShakespeare  & Sandra 

找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 

在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 

任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com 

#AmazingTalker #驚奇脫口秀 ＃蒼藍鴿"
GH87WxOf1Wk,趙哥被 S 說笨蛋？Eko怕怕不敢說話？Sandra 發音趙哥聽不懂？ |  ( ft. 趙正平 ）驚奇脫口秀#27,2021-12-17T11:30:13Z,24,zh,PT11M15S,hd,FALSE,TRUE,270715,4018,0,0,135,"趙哥被 Sandra 說笨？！Eko 被趙哥 diss 不敢怒也不敢言ＱＱ？
⏰ 限時免費 領取$270元兌換券： https://amazingtalker.com/kol/talkshow?ep=27
❤️ 追蹤 驚奇玩起來 IG：https://instagram.com/amazingtalker.show/ （節目花絮都在這喔～）
🔥 加入 官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）

特別來賓：@趙正平
AmazingTalker 老師：   @DrEkoShakespeare  & Sandra

找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx

在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 

任何合作或商業活動，歡迎聯繫我們 😉
▶ tw-film-team@amazingtalker.com

#AmazingTalker  #驚奇脫口秀 #趙正平"
keeoCbZp2AE,Hook看到外國人都裝死？說英文其實是下人？Eko被霸凌Sandra 樂歪歪？| (ft. @helloiamhook）驚奇脫口秀#26,2021-12-10T14:00:03Z,24,zh,PT13M38S,hd,FALSE,TRUE,1523002,26517,0,0,478,"Hook 真的搶走主持棒了？！那 Eko 和 Sandra 的地位該如何是好？本集重複出現歷史上最中二 Eko！
⏰ 限時免費 領取$270元兌換券： https://amazingtalker.com/kol/talkshow?ep=24
❤️ 追蹤 驚奇玩起來 IG：https://instagram.com/amazingtalker.show/ （節目花絮都在這喔～）
🔥 加入 官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）

特別來賓： @helloiamhook 
AmazingTalker 老師：  @DrEkoShakespeare   & Sandra

找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx

在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 

任何合作或商業活動，歡迎聯繫我們 😉
▶ tw-film-team@amazingtalker.com

#AmazingTalker  #驚奇脫口秀 #HOOK"
JqG6tIwTUsM,Peeta葛格走秀大肌肉＋流利英文嗆爆 Eko? Sandra偷戳奶奶心花怒放？|  (ft.  @peetagege    ）驚奇脫口秀#25,2021-12-03T11:00:09Z,24,zh,PT14M1S,hd,FALSE,TRUE,588565,8950,0,0,315,"Eko vs Peeta！誰才是真正的英文國際男神Youtuber？Peeta大秀肌肉，扛起Sandra和Eko！
⏰ 限時免費 領取$270元兌換券： https://amazingtalker.com/kol/talkshow?ep=25
❤️ 追蹤 驚奇玩起來 IG：https://instagram.com/amazingtalker.show/ （節目花絮都在這喔～）
🔥 加入 官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）

特別來賓：  @peetagege 
AmazingTalker 老師：  @DrEkoShakespeare     & Sandra

找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx

在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 

《翻譯錯誤修正》
06:21 的英文是說：Nobody would ever sound like the queen，不是 Nobody would want to sound like the queen
翻譯應該是：沒有人做得到，不是沒有人想要
所以Sandra沒有意圖鄙視英女王😅


任何合作或商業活動，歡迎聯繫我們 😉
▶ tw-film-team@amazingtalker.com

#AmazingTalker  #驚奇脫口秀 #營養健身葛格Peeta"
VdbKCaxHyCY,丹妮婊姐直接大聊英文黃腔!  Eko脫妝大翻身?!!晉升日系型男？ Sandra嚇爆!  |  (ft. @dannybeeech  ）驚奇脫口秀#24,2021-11-25T13:28:04Z,24,zh,PT12M8S,hd,FALSE,TRUE,638289,9097,0,0,272,"丹妮婊姐真的受不了Eko的妝容了！這次和 Sandra 幫素顏Eko化妝，最後Eko能晉升日系型男嗎？!!!
👉🏻 看Eko和Sandra怎麼教婊姐用英文調情：https://youtu.be/lgYYtnOiBPg
⏰ 限時免費 領取$270元兌換券： https://amazingtalker.com/kol/talkshow?ep=24
❤️ 追蹤 驚奇玩起來 IG：https://instagram.com/amazingtalker.show/ （節目花絮都在這喔～）
🔥 加入 官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）

特別來賓：  @dannybeeech 
AmazingTalker 老師： @DrEkoShakespeare   & Sandra

找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx

在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 

任何合作或商業活動，歡迎聯繫我們 😉
▶ tw-film-team@amazingtalker.com

#AmazingTalker  #驚奇脫口秀 #丹妮婊姐星球"
M7rYLflYuus,安妮 俄羅斯英文 大嗆台灣人? Eko印度腔讓全場無言?!!!吸血鬼之戰！開打  |  (ft.@Annie_taiwan）驚奇脫口秀#23​,2021-11-19T15:01:02Z,24,zh,PT15M2S,hd,FALSE,TRUE,891956,10208,0,0,276,"《詭祭》的吸血鬼女王安妮、承恩 來踢館！比暮光之城更本土的？！吸血鬼大戰即將開打！Eko Sandra 這次能接住招嗎？最後到底誰會獲勝？！
⏰ 限時免費 領取$270元兌換券 👉🏻  https://amazingtalker.com/kol/talkshow?ep=23
❤️ 追蹤 驚奇玩起來 IG：https://instagram.com/amazingtalker.show/ （節目花絮都在這喔～）
🔥 加入 官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）

特別來賓： @Annie_taiwan & 阮承恩
AmazingTalker 老師：@DrEkoShakespeare & Sandra


台灣荷蘭聯合製作電影《詭祭Ｄead & Beautiful》
12/3 秀出尖牙
威秀影城獨家上映
五個年輕人每到週末就會為彼此準備「遊戲」，今晚，他們卻長出獠牙，才發現遊戲早已失控...。
FB粉專：https://www.facebook.com/HouseOnFireTW/
IG帳號：https://www.instagram.com/houseonfiretw/


找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx

在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 

任何合作或商業活動，歡迎聯繫我們 😉
▶ tw-film-team@amazingtalker.com

#AmazingTalker  #驚奇脫口秀 #詭祭"
nqFPmUPI4JI,志祺拒絕『中二之王』愛死寶可夢？考托福該看美少女戰士？Eko跟女生吃飯嚇跑人家？(ft.  @shasha77    ）| 驚奇脫口秀#22,2021-11-12T13:47:51Z,24,zh,PT13M1S,hd,FALSE,TRUE,132195,2923,0,0,105,"志祺來踢館了？！這集絕對是有史以來宅氣最滿的一集！中二之王的名號我看Eko還是保留好了ＸＤ
⏰ 限時免費領取$270元兌換券 👉🏻  https://amazingtalker.com/kol/talkshow?ep=22
❤️ 追蹤 驚奇玩起來 IG：https://instagram.com/amazingtalker.show/ （節目花絮都在這喔～）
🔥 加入 官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）

特別來賓： @shasha77   
AmazingTalker 老師：    @DrEkoShakespeare 

找 Eko 老師學英文  👉    https://reurl.cc/9ZO99O 
在 AmazingTalker 找到你的專屬教師 👉   https://reurl.cc/62rrvk 

▼▼追蹤我們▼▼ 
驚奇玩起來 Instagram：https://instagram.com/amazingtalker.show/
驚奇玩起來 Facebook：https://facebook.com/amazingtalker.show
Eko 老師 Facebook： https://facebook.com/VampireEnglish
加入官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）

任何合作或商業活動，歡迎聯繫我們 😉
▶ tw-film-team@amazingtalker.com

#AmazingTalker  #驚奇脫口秀 #志祺"
4UsLiKeY5Zg,世界上為什麼會有語言？馬臉姐驚恐被考英文？吸血鬼的真實傳說現身! (ft. @malianjie  ）| 驚奇脫口秀#21,2021-11-04T14:27:27Z,24,zh,PT10M34S,hd,FALSE,TRUE,102457,2215,0,0,101,"馬臉姐來踢館了，到底他會和Eko擦出什麼火花？
⏰ 限時免費領取$270元兌換券 👉🏻  https://amazingtalker.com/kol/talkshow?ep=21
❤️ 追蹤 驚奇玩起來 IG：https://instagram.com/amazingtalker.show/ （節目花絮都在這喔～）
🔥 加入 官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）

特別來賓：@malianjie 
AmazingTalker 老師：   @DrEkoShakespeare 
找 Eko 老師學英文 ▶ https://reurl.cc/9ZO99O 
在 AmazingTalker 找到你的專屬教師 👉   https://reurl.cc/62rrvk 

▼▼追蹤我們▼▼ 
驚奇玩起來 Instagram：https://instagram.com/amazingtalker.show/
驚奇玩起來 Facebook：https://facebook.com/amazingtalker.show
Eko 老師 Facebook： https://facebook.com/VampireEnglish
加入官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）

任何合作或商業活動，歡迎聯繫我們 😉
▶ tw-film-team@amazingtalker.com

#AmazingTalker  #驚奇脫口秀 #馬臉姐"
SS1fP0aJV8M,白癡公主大勢回歸開黃腔！ＸＸ頂越高發音才會好？英美用詞超不同！Eko學生....都愛玩綑綁Play？！ (ft. @ATienDai）| 驚奇脫口秀#20,2021-10-28T11:08:39Z,24,zh,PT11M21S,hd,FALSE,TRUE,1131220,17242,0,0,299,"有史而來最有機會被黃標的一集，白癡公主挑戰老師們的底線?!!!
⏰ 限時免費領取$270元兌換券 👉🏻 https://amazingtalker.com/kol/ChiChi
❤️ 追蹤 驚奇玩起來 IG：https://instagram.com/amazingtalker.show/ （節目花絮都在這喔～）
🔥 加入 官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）

果然這集的內容一樣超具有教學性，大人的英文課，你還在等什麼？
到底英式英文好？還是美式英文讚？Eko直接槓上Sandra，火爆辯論賽START！🤣
最後的遊戲片段 ... 結果不說了，你們還是自己看吧（茶）

 👉🏻  BTW 痴痴的全英文影片上線了？！來看看痴痴與Eko的爆笑火花：https://youtu.be/Rm4WeWGPdFA

特別來賓：@ATienDai 
AmazingTalker 老師：  @DrEkoShakespeare & Sandra

找 Eko 老師學英文 ▶ https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 ▶ https://reurl.cc/pmM4kx
在 AmazingTalker 找到你的專屬教師 👉   https://reurl.cc/62rrvk 

▼▼追蹤我們▼▼ 
驚奇玩起來 Instagram：https://instagram.com/amazingtalker.show/
驚奇玩起來 Facebook：https://facebook.com/amazingtalker.show
Eko 老師 Facebook： https://facebook.com/VampireEnglish
Sandra 老師 Facebook：https://facebook.com/sandraenglishshow
加入官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）

任何合作或商業活動，歡迎聯繫我們 😉
▶ tw-film-team@amazingtalker.com

#AmazingTalker  #驚奇脫口秀 #痴痴 #白癡公主"
xPPCCfN0Baw,【大蛇丸踢館】挑戰看炸雞 喝 8大氣泡水！聽到英文就崩潰??? Eko分享 100% 成功的搭訕術！蛇丸要給仙女幸福😍  |  (ft. @BIGSNAKEBALL）驚奇脫口秀#19,2021-10-23T11:10:54Z,24,zh,PT14M29S,hd,FALSE,TRUE,876563,12246,0,0,262,"重量級來賓 大蛇丸 大駕光臨！到底他會與Eko會擦出什麼火花?!  (中間竟有神秘嘉賓現身?!)
⏰ 限時免費領取$270元兌換券 👉🏻 https://amazingtalker.com/kol/talkshow?ep=19
❤️ 追蹤 驚奇玩起來 IG：https://instagram.com/amazingtalker.show/ （節目花絮都在這喔～）
🔥 加入 官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）

可愛的大蛇丸來啦！這次蛇丸與Eko大談自己私藏的把妹技巧！
大家快點跟著做！說不定「脫單」再也不是夢 😂

後面竟然有炸雞雞挑戰賽？滿滿的炸雞、披薩、甜甜圈實在太折磨！
正在減肥的蛇丸與Eko，到底能不能Hold住進行遊戲
抵擋各種感官的誘惑，順利猜出埋在美食中的「氣泡水」價格？！
快來看看這集精彩的驚奇脫口秀吧！
（P.S. 後面的彩蛋實在太好笑了ＸＤ別說我沒跟你們說喔）

特別來賓：@BIGSNAKEBALL 
AmazingTalker 老師： @DrEkoShakespeare   & 神秘嘉賓?!

找 Eko 老師學英文 ▶ https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 ▶ https://reurl.cc/pmM4kx
在 AmazingTalker 找到你的專屬教師 👉   https://reurl.cc/62rrvk 

▼▼追蹤我們▼▼ 
驚奇脫口秀 Instagram：https://instagram.com/amazingtalker.show/
驚奇脫口秀 Facebook：https://facebook.com/amazingtalker.show
Eko 老師 Facebook：【Dr. Eko's Royal Academy of English】 https://reurl.cc/dVkOp6 
Sandra 老師 Facebook：https://facebook.com/sandraenglishshow
加入官方Line＠：https://lin.ee/v7W31JQ

任何合作或商業活動，歡迎聯繫我們 😉
▶ tw-film-team@amazingtalker.com

#AmazingTalker  #驚奇脫口秀 #蛇丸 #大蛇丸 #Eko #Sandra"
Eqfu5Mlvbck,前南拳媽媽 Lara 最後悔「這件事」全場都悲傷！Eko爆世界級傷人的分手金句！Sandra 金曲翻英文歌詞 ...Eko也讚嘆 (ft.  @Lara 梁心頤）| 驚奇脫口秀#18,2021-10-21T16:57:24Z,24,zh,PT14M57S,hd,FALSE,TRUE,1409447,16498,0,0,362,"「下雨天了怎麼辦 我好想你...」沒有錯！有超讚歌喉的 Lara 梁心頤來啦！
⏰ 限時免費領取$270元兌換券 👉🏻 https://amazingtalker.com/kol/talkshow?ep=18
❤️ 追蹤 驚奇玩起來 IG：https://instagram.com/amazingtalker.show/ （節目花絮都在這喔～）
🔥 加入 官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）

面對英文超溜的Lara來踢館，Eko Sandra到底招不招架得住？！
面對感情問題，Lara這樣回答？最後悔的竟然是這件事，讓全場悲傷！
Eko竟然說出超傷人的分手台詞，讓Sandra忍不住又爆Eko黑歷史啦ＸＤ

最後的遊戲環節大家一起來挑戰！
如果把名曲用英文翻唱出來，你猜的到是哪首歌嗎？
快來看看這集的驚奇脫口秀吧！

Lara梁心頤 X 陳勢安 首度合唱情歌，〈再也沒有你〉再創男女對唱情歌新經典 
那些有你的日子  記住了  就再也沒有分離
🎧   立即收聽:  https://www.youtube.com/watch?v=NH2JvK2t9nU

特別來賓：@Lara 梁心頤
AmazingTalker 老師： @DrEkoShakespeare & Sandra

找 Eko 老師學英文 ▶ https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 ▶ https://reurl.cc/pmM4kx
在 AmazingTalker 找到你的專屬教師 👉   https://reurl.cc/62rrvk 

▼▼追蹤我們▼▼ 
驚奇玩起來 Instagram：https://instagram.com/amazingtalker.show/
驚奇玩起來 Facebook：https://facebook.com/amazingtalker.show
Eko 老師 Facebook： https://facebook.com/VampireEnglish
Sandra 老師 Facebook：https://facebook.com/sandraenglishshow
加入官方Line＠：https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）

任何合作或商業活動，歡迎聯繫我們 😉
▶ tw-film-team@amazingtalker.com

#AmazingTalker  #驚奇脫口秀 #Lara #梁心頤"
